id,sig_id,pert_id,pert_iname,pert_type,cell_id,pert_dose,pert_dose_unit,pert_idose,pert_time,pert_time_unit,pert_itime,distil_id,n
CPC004_A375_6H:BRD-A31204924-001-07-6:10,CPC004_A375_6H:BRD-A31204924-001-07-6:10,BRD-A31204924,mitotane,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:D07|CPC004_A375_6H_X2_B3_DUO52HI53LO:D07|CPC004_A375_6H_X3_B3_DUO52HI53LO:D07,233
CPC005_A375_6H:BRD-K03319035-003-02-7:10,CPC005_A375_6H:BRD-K03319035-003-02-7:10,BRD-K03319035,maprotiline,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC005_A375_6H_X1_B3_DUO52HI53LO:N07|CPC005_A375_6H_X2_B3_DUO52HI53LO:N07|CPC005_A375_6H_X3_B3_DUO52HI53LO:N07,233
CPC004_A375_6H:BRD-A87606379-001-13-3:10,CPC004_A375_6H:BRD-A87606379-001-13-3:10,BRD-A87606379,nadolol,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:D08|CPC004_A375_6H_X2_B3_DUO52HI53LO:D08|CPC004_A375_6H_X3_B3_DUO52HI53LO:D08,233
CPC004_A375_6H:BRD-A66559694-001-03-8:10,CPC004_A375_6H:BRD-A66559694-001-03-8:10,BRD-A66559694,naltrexone,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:D10|CPC004_A375_6H_X2_B3_DUO52HI53LO:D10|CPC004_A375_6H_X3_B3_DUO52HI53LO:D10,233
CPC004_A375_6H:BRD-A58048407-001-09-7:10,CPC004_A375_6H:BRD-A58048407-001-09-7:10,BRD-A58048407,nimodipine,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:F10|CPC004_A375_6H_X2_B3_DUO52HI53LO:F10|CPC004_A375_6H_X3_B3_DUO52HI53LO:F10,233
CPC005_A375_6H:BRD-K66404838-003-03-8:10,CPC005_A375_6H:BRD-K66404838-003-03-8:10,BRD-K66404838,nalbuphine,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC005_A375_6H_X1_B3_DUO52HI53LO:L24|CPC005_A375_6H_X2_B3_DUO52HI53LO:L24|CPC005_A375_6H_X3_B3_DUO52HI53LO:L24,233
CPC005_A375_6H:BRD-A37541666-003-01-6:10,CPC005_A375_6H:BRD-A37541666-003-01-6:10,BRD-A37541666,naloxone,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC005_A375_6H_X1_B3_DUO52HI53LO:N22|CPC005_A375_6H_X2_B3_DUO52HI53LO:N22|CPC005_A375_6H_X3_B3_DUO52HI53LO:N22,233
CPC005_A375_6H:BRD-K67511046-003-03-7:10,CPC005_A375_6H:BRD-K67511046-003-03-7:10,BRD-K67511046,naloxone,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC005_A375_6H_X1_B3_DUO52HI53LO:N14|CPC005_A375_6H_X2_B3_DUO52HI53LO:N14|CPC005_A375_6H_X3_B3_DUO52HI53LO:N14,233
CPC005_A375_6H:BRD-A83855350-003-01-4:10,CPC005_A375_6H:BRD-A83855350-003-01-4:10,BRD-A83855350,naltrexone,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC005_A375_6H_X1_B3_DUO52HI53LO:P02|CPC005_A375_6H_X2_B3_DUO52HI53LO:P02|CPC005_A375_6H_X3_B3_DUO52HI53LO:P02,233
CPC005_A375_6H:BRD-K88172511-310-03-8:10,CPC005_A375_6H:BRD-K88172511-310-03-8:10,BRD-K88172511,naltrexone,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC005_A375_6H_X2_B3_DUO52HI53LO:L22|CPC005_A375_6H_X3_B3_DUO52HI53LO:L22,233
CPC004_A375_6H:BRD-K25394294-001-08-1:10,CPC004_A375_6H:BRD-K25394294-001-08-1:10,BRD-K25394294,oxaprozin,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:H17|CPC004_A375_6H_X2_B3_DUO52HI53LO:H17|CPC004_A375_6H_X3_B3_DUO52HI53LO:H17,233
CPC004_A375_6H:BRD-A28746609-001-05-7:10,CPC004_A375_6H:BRD-A28746609-001-05-7:10,BRD-A28746609,paclitaxel,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:H06|CPC004_A375_6H_X2_B3_DUO52HI53LO:H06|CPC004_A375_6H_X3_B3_DUO52HI53LO:H06,233
CPC004_A375_6H:BRD-K37991163-003-06-8:10,CPC004_A375_6H:BRD-K37991163-003-06-8:10,BRD-K37991163,paroxetine,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:H24|CPC004_A375_6H_X2_B3_DUO52HI53LO:H24|CPC004_A375_6H_X3_B3_DUO52HI53LO:H24,233
CPC004_A375_6H:BRD-K60770992-066-15-1:10,CPC004_A375_6H:BRD-K60770992-066-15-1:10,BRD-K60770992,pergolide,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:D14|CPC004_A375_6H_X2_B3_DUO52HI53LO:D14|CPC004_A375_6H_X3_B3_DUO52HI53LO:D14,233
CPC004_A375_6H:BRD-K92731339-227-03-1:10,CPC004_A375_6H:BRD-K92731339-227-03-1:10,BRD-K92731339,perindopril,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:H03|CPC004_A375_6H_X2_B3_DUO52HI53LO:H03|CPC004_A375_6H_X3_B3_DUO52HI53LO:H03,233
CPC004_A375_6H:BRD-K10995081-001-15-4:10,CPC004_A375_6H:BRD-K10995081-001-15-4:10,BRD-K10995081,perphenazine,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:H16|CPC004_A375_6H_X2_B3_DUO52HI53LO:H16,233
CPC004_A375_6H:BRD-K96319534-001-01-7:10,CPC004_A375_6H:BRD-K96319534-001-01-7:10,BRD-K96319534,phentermine,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:L13|CPC004_A375_6H_X2_B3_DUO52HI53LO:L13|CPC004_A375_6H_X3_B3_DUO52HI53LO:L13,233
CPC004_A375_6H:BRD-K25650355-059-12-2:10,CPC004_A375_6H:BRD-K25650355-059-12-2:10,BRD-K25650355,physostigmine,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:P05|CPC004_A375_6H_X2_B3_DUO52HI53LO:P05|CPC004_A375_6H_X3_B3_DUO52HI53LO:P05,233
CPC004_A375_6H:BRD-A97701745-001-09-5:10,CPC004_A375_6H:BRD-A97701745-001-09-5:10,BRD-A97701745,pindolol,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:F23|CPC004_A375_6H_X2_B3_DUO52HI53LO:F23|CPC004_A375_6H_X3_B3_DUO52HI53LO:F23,233
CPC004_A375_6H:BRD-A48430263-003-06-5:10,CPC004_A375_6H:BRD-A48430263-003-06-5:10,BRD-A48430263,pioglitazone,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:L08|CPC004_A375_6H_X2_B3_DUO52HI53LO:L08|CPC004_A375_6H_X3_B3_DUO52HI53LO:L08,233
CPC004_A375_6H:BRD-A57382968-001-18-3:10,CPC004_A375_6H:BRD-A57382968-001-18-3:10,BRD-A57382968,piroxicam,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:P07|CPC004_A375_6H_X2_B3_DUO52HI53LO:P07|CPC004_A375_6H_X3_B3_DUO52HI53LO:P07,233
CPC004_A375_6H:BRD-A21858158-001-15-1:10,CPC004_A375_6H:BRD-A21858158-001-15-1:10,BRD-A21858158,praziquantel,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:P09|CPC004_A375_6H_X2_B3_DUO52HI53LO:P09|CPC004_A375_6H_X3_B3_DUO52HI53LO:P09,233
CPC004_A375_6H:BRD-A27887842-001-03-2:10,CPC004_A375_6H:BRD-A27887842-001-03-2:10,BRD-A27887842,prednisolone,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:P11|CPC004_A375_6H_X2_B3_DUO52HI53LO:P11|CPC004_A375_6H_X3_B3_DUO52HI53LO:P11,233
CPC004_A375_6H:BRD-A62525898-001-04-5:10,CPC004_A375_6H:BRD-A62525898-001-04-5:10,BRD-A62525898,prednisone,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:P15|CPC004_A375_6H_X2_B3_DUO52HI53LO:P15|CPC004_A375_6H_X3_B3_DUO52HI53LO:P15,233
CPC004_A375_6H:BRD-A55913614-316-06-2:10,CPC004_A375_6H:BRD-A55913614-316-06-2:10,BRD-A55913614,primaquine,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:P17|CPC004_A375_6H_X2_B3_DUO52HI53LO:P17|CPC004_A375_6H_X3_B3_DUO52HI53LO:P17,233
CPC004_A375_6H:BRD-K32247306-001-17-9:10,CPC004_A375_6H:BRD-K32247306-001-17-9:10,BRD-K32247306,primidone,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:P19|CPC004_A375_6H_X2_B3_DUO52HI53LO:P19|CPC004_A375_6H_X3_B3_DUO52HI53LO:P19,233
CPC004_A375_6H:BRD-K19352500-070-05-8:10,CPC004_A375_6H:BRD-K19352500-070-05-8:10,BRD-K19352500,prochlorperazine,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:P21|CPC004_A375_6H_X2_B3_DUO52HI53LO:P21|CPC004_A375_6H_X3_B3_DUO52HI53LO:P21,233
CPC004_A375_6H:BRD-K42098891-003-13-0:10,CPC004_A375_6H:BRD-K42098891-003-13-0:10,BRD-K42098891,protriptyline,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:J02|CPC004_A375_6H_X2_B3_DUO52HI53LO:J02|CPC004_A375_6H_X3_B3_DUO52HI53LO:J02,233
CPC004_A375_6H:BRD-K68867920-001-05-2:10,CPC004_A375_6H:BRD-K68867920-001-05-2:10,BRD-K68867920,quetiapine,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:N02|CPC004_A375_6H_X2_B3_DUO52HI53LO:N02|CPC004_A375_6H_X3_B3_DUO52HI53LO:N02,233
CPC004_A375_6H:BRD-K63828191-003-11-5:10,CPC004_A375_6H:BRD-K63828191-003-11-5:10,BRD-K63828191,raloxifene,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:L07|CPC004_A375_6H_X2_B3_DUO52HI53LO:L07|CPC004_A375_6H_X3_B3_DUO52HI53LO:L07,233
CPC004_A375_6H:BRD-K75699339-057-03-2:10,CPC004_A375_6H:BRD-K75699339-057-03-2:10,BRD-K75699339,rizatriptan,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:N04|CPC004_A375_6H_X2_B3_DUO52HI53LO:N04|CPC004_A375_6H_X3_B3_DUO52HI53LO:N04,233
CPC004_A375_6H:BRD-K15933101-001-01-6:10,CPC004_A375_6H:BRD-K15933101-001-01-6:10,BRD-K15933101,ropinirole,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:L24|CPC004_A375_6H_X2_B3_DUO52HI53LO:L24|CPC004_A375_6H_X3_B3_DUO52HI53LO:L24,233
CPC004_A375_6H:BRD-K82941592-238-02-9:10,CPC004_A375_6H:BRD-K82941592-238-02-9:10,BRD-K82941592,rosuvastatin,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:H05|CPC004_A375_6H_X2_B3_DUO52HI53LO:H05|CPC004_A375_6H_X3_B3_DUO52HI53LO:H05,233
CPC004_A375_6H:BRD-K30816563-003-01-1:10,CPC004_A375_6H:BRD-K30816563-003-01-1:10,BRD-K30816563,ranitidine,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:M03|CPC004_A375_6H_X2_B3_DUO52HI53LO:M03|CPC004_A375_6H_X3_B3_DUO52HI53LO:M03,233
CPC004_A375_6H:BRD-K82036761-003-07-0:10,CPC004_A375_6H:BRD-K82036761-003-07-0:10,BRD-K82036761,sertraline,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:H13|CPC004_A375_6H_X2_B3_DUO52HI53LO:H13|CPC004_A375_6H_X3_B3_DUO52HI53LO:H13,233
CPC004_A375_6H:BRD-K79759585-048-01-4:10,CPC004_A375_6H:BRD-K79759585-048-01-4:10,BRD-K79759585,sildenafil,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:B16|CPC004_A375_6H_X2_B3_DUO52HI53LO:B16|CPC004_A375_6H_X3_B3_DUO52HI53LO:B16,233
CPC004_A375_6H:BRD-K22134346-001-11-6:10,CPC004_A375_6H:BRD-K22134346-001-11-6:10,BRD-K22134346,simvastatin,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:J24|CPC004_A375_6H_X2_B3_DUO52HI53LO:J24|CPC004_A375_6H_X3_B3_DUO52HI53LO:J24,233
CPC005_A375_6H:BRD-A81772229-001-01-6:10,CPC005_A375_6H:BRD-A81772229-001-01-6:10,BRD-A81772229,simvastatin,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC005_A375_6H_X1_B3_DUO52HI53LO:G18|CPC005_A375_6H_X2_B3_DUO52HI53LO:G18|CPC005_A375_6H_X3_B3_DUO52HI53LO:G18,233
CPC004_A375_6H:BRD-K69608737-001-03-7:10,CPC004_A375_6H:BRD-K69608737-001-03-7:10,BRD-K69608737,tacrolimus,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:H18|CPC004_A375_6H_X2_B3_DUO52HI53LO:H18|CPC004_A375_6H_X3_B3_DUO52HI53LO:H18,233
CPC004_A375_6H:BRD-K93645900-001-04-8:10,CPC004_A375_6H:BRD-K93645900-001-04-8:10,BRD-K93645900,tadalafil,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:L09|CPC004_A375_6H_X2_B3_DUO52HI53LO:L09|CPC004_A375_6H_X3_B3_DUO52HI53LO:L09,233
CPC004_A375_6H:BRD-A55393291-001-05-7:10,CPC004_A375_6H:BRD-A55393291-001-05-7:10,BRD-A55393291,testosterone,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:D03|CPC004_A375_6H_X2_B3_DUO52HI53LO:D03|CPC004_A375_6H_X3_B3_DUO52HI53LO:D03,233
CPC004_A375_6H:BRD-A93255169-001-13-5:10,CPC004_A375_6H:BRD-A93255169-001-13-5:10,BRD-A93255169,thalidomide,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:F12|CPC004_A375_6H_X2_B3_DUO52HI53LO:F12|CPC004_A375_6H_X3_B3_DUO52HI53LO:F12,233
CPC004_A375_6H:BRD-K09631521-001-05-7:10,CPC004_A375_6H:BRD-K09631521-001-05-7:10,BRD-K09631521,thiotepa,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:D16|CPC004_A375_6H_X2_B3_DUO52HI53LO:D16|CPC004_A375_6H_X3_B3_DUO52HI53LO:D16,233
CPC004_A375_6H:BRD-K00603606-003-13-3:10,CPC004_A375_6H:BRD-K00603606-003-13-3:10,BRD-K00603606,ticlopidine,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:L15|CPC004_A375_6H_X2_B3_DUO52HI53LO:L15|CPC004_A375_6H_X3_B3_DUO52HI53LO:L15,233
CPC004_A375_6H:BRD-K82562631-236-03-8:10,CPC004_A375_6H:BRD-K82562631-236-03-8:10,BRD-K82562631,tolmetin,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:N15|CPC004_A375_6H_X2_B3_DUO52HI53LO:N15|CPC004_A375_6H_X3_B3_DUO52HI53LO:N15,233
CPC004_A375_6H:BRD-K51350053-048-06-6:10,CPC004_A375_6H:BRD-K51350053-048-06-6:10,BRD-K51350053,toremifene,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:L21|CPC004_A375_6H_X2_B3_DUO52HI53LO:L21|CPC004_A375_6H_X3_B3_DUO52HI53LO:L21,233
CPC005_A375_6H:BRD-K04210847-001-01-1:10,CPC005_A375_6H:BRD-K04210847-001-01-1:10,BRD-K04210847,tamoxifen,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC005_A375_6H_X1_B3_DUO52HI53LO:H10|CPC005_A375_6H_X2_B3_DUO52HI53LO:H10|CPC005_A375_6H_X3_B3_DUO52HI53LO:H10,233
CPC004_A375_6H:BRD-A51714012-001-03-1:10,CPC004_A375_6H:BRD-A51714012-001-03-1:10,BRD-A51714012,venlafaxine,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:J06|CPC004_A375_6H_X2_B3_DUO52HI53LO:J06|CPC004_A375_6H_X3_B3_DUO52HI53LO:J06,233
CPC004_A375_6H:BRD-M45964048-001-02-7:10,CPC004_A375_6H:BRD-M45964048-001-02-7:10,BRD-M45964048,verteporfin,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:C01|CPC004_A375_6H_X2_B3_DUO52HI53LO:C01|CPC004_A375_6H_X3_B3_DUO52HI53LO:C01,233
CPC005_A375_6H:BRD-A24514565-001-04-8:10,CPC005_A375_6H:BRD-A24514565-001-04-8:10,BRD-A24514565,warfarin,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC005_A375_6H_X2_B3_DUO52HI53LO:K03|CPC005_A375_6H_X3_B3_DUO52HI53LO:K03,233
CPC005_A375_6H:BRD-K55127134-300-05-4:10,CPC005_A375_6H:BRD-K55127134-300-05-4:10,BRD-K55127134,fluphenazine,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC005_A375_6H_X1_B3_DUO52HI53LO:O07|CPC005_A375_6H_X2_B3_DUO52HI53LO:O07|CPC005_A375_6H_X3_B3_DUO52HI53LO:O07,233
CPC005_A375_6H:BRD-K55127134-300-07-0:10,CPC005_A375_6H:BRD-K55127134-300-07-0:10,BRD-K55127134,fluphenazine,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC005_A375_6H_X1_B3_DUO52HI53LO:O23|CPC005_A375_6H_X2_B3_DUO52HI53LO:O23|CPC005_A375_6H_X3_B3_DUO52HI53LO:O23,233
CPC004_A375_6H:BRD-A90490067-001-01-9:10,CPC004_A375_6H:BRD-A90490067-001-01-9:10,BRD-A90490067,fulvestrant,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:K24|CPC004_A375_6H_X2_B3_DUO52HI53LO:K24|CPC004_A375_6H_X3_B3_DUO52HI53LO:K24,233
CPC004_A375_6H:BRD-A79768653-001-02-1:10,CPC004_A375_6H:BRD-A79768653-001-02-1:10,BRD-A79768653,sirolimus,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:H22|CPC004_A375_6H_X2_B3_DUO52HI53LO:H22|CPC004_A375_6H_X3_B3_DUO52HI53LO:H22,233
CPC004_A375_6H:BRD-K81418486:10,CPC004_A375_6H:BRD-K81418486:10,BRD-K81418486,vorinostat,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC004_A375_6H_X1_B3_DUO52HI53LO:B04|CPC004_A375_6H_X2_B3_DUO52HI53LO:B04|CPC004_A375_6H_X3_B3_DUO52HI53LO:B04,233
CPC005_A375_6H:BRD-K81418486:10,CPC005_A375_6H:BRD-K81418486:10,BRD-K81418486,vorinostat,trt_cp,A375,10,µM,10 µM,6,h,6 h,CPC005_A375_6H_X1_B3_DUO52HI53LO:B04|CPC005_A375_6H_X2_B3_DUO52HI53LO:B04|CPC005_A375_6H_X3_B3_DUO52HI53LO:B04,233
CPC005_A549_24H:BRD-A60274948-066-02-9:10,CPC005_A549_24H:BRD-A60274948-066-02-9:10,BRD-A60274948,bromocriptine,trt_cp,A549,10,µM,10 µM,24,h,24 h,CPC005_A549_24H_X1_B3_DUO52HI53LO:M24|CPC005_A549_24H_X2_B3_DUO52HI53LO:M24|CPC005_A549_24H_X3_B3_DUO52HI53LO:M24,233
CPC005_A549_24H:BRD-A54845972-066-01-5:10,CPC005_A549_24H:BRD-A54845972-066-01-5:10,BRD-A54845972,dihydroergotamine,trt_cp,A549,10,µM,10 µM,24,h,24 h,CPC005_A549_24H_X1_B3_DUO52HI53LO:G08|CPC005_A549_24H_X2_B3_DUO52HI53LO:G08|CPC005_A549_24H_X3_B3_DUO52HI53LO:G08,233
CPC005_A549_24H:BRD-A37959677-001-03-7:10,CPC005_A549_24H:BRD-A37959677-001-03-7:10,BRD-A37959677,estrone,trt_cp,A549,10,µM,10 µM,24,h,24 h,CPC005_A549_24H_X1_B3_DUO52HI53LO:P12|CPC005_A549_24H_X2_B3_DUO52HI53LO:P12|CPC005_A549_24H_X3_B3_DUO52HI53LO:P12,233
CPC005_A549_24H:BRD-K51095933-231-03-2:10,CPC005_A549_24H:BRD-K51095933-231-03-2:10,BRD-K51095933,estropipate,trt_cp,A549,10,µM,10 µM,24,h,24 h,CPC005_A549_24H_X1_B3_DUO52HI53LO:D01|CPC005_A549_24H_X2_B3_DUO52HI53LO:D01|CPC005_A549_24H_X3_B3_DUO52HI53LO:D01,233
CPC005_A549_24H:BRD-A16700644-003-03-6:10,CPC005_A549_24H:BRD-A16700644-003-03-6:10,BRD-A16700644,isoxsuprine,trt_cp,A549,10,µM,10 µM,24,h,24 h,CPC005_A549_24H_X1_B3_DUO52HI53LO:C20|CPC005_A549_24H_X2_B3_DUO52HI53LO:C20|CPC005_A549_24H_X3_B3_DUO52HI53LO:C20,233
CPC005_A549_24H:BRD-K03319035-003-02-7:10,CPC005_A549_24H:BRD-K03319035-003-02-7:10,BRD-K03319035,maprotiline,trt_cp,A549,10,µM,10 µM,24,h,24 h,CPC005_A549_24H_X1_B3_DUO52HI53LO:N07|CPC005_A549_24H_X2_B3_DUO52HI53LO:N07|CPC005_A549_24H_X3_B3_DUO52HI53LO:N07,233
CPC005_A549_24H:BRD-K66404838-003-03-8:10,CPC005_A549_24H:BRD-K66404838-003-03-8:10,BRD-K66404838,nalbuphine,trt_cp,A549,10,µM,10 µM,24,h,24 h,CPC005_A549_24H_X1_B3_DUO52HI53LO:L24|CPC005_A549_24H_X2_B3_DUO52HI53LO:L24|CPC005_A549_24H_X3_B3_DUO52HI53LO:L24,233
CPC005_A549_24H:BRD-A37541666-003-01-6:10,CPC005_A549_24H:BRD-A37541666-003-01-6:10,BRD-A37541666,naloxone,trt_cp,A549,10,µM,10 µM,24,h,24 h,CPC005_A549_24H_X1_B3_DUO52HI53LO:N22|CPC005_A549_24H_X2_B3_DUO52HI53LO:N22|CPC005_A549_24H_X3_B3_DUO52HI53LO:N22,233
CPC005_A549_24H:BRD-K67511046-003-03-7:10,CPC005_A549_24H:BRD-K67511046-003-03-7:10,BRD-K67511046,naloxone,trt_cp,A549,10,µM,10 µM,24,h,24 h,CPC005_A549_24H_X1_B3_DUO52HI53LO:N14|CPC005_A549_24H_X2_B3_DUO52HI53LO:N14|CPC005_A549_24H_X3_B3_DUO52HI53LO:N14,233
CPC005_A549_24H:BRD-A83855350-003-01-4:10,CPC005_A549_24H:BRD-A83855350-003-01-4:10,BRD-A83855350,naltrexone,trt_cp,A549,10,µM,10 µM,24,h,24 h,CPC005_A549_24H_X1_B3_DUO52HI53LO:P02|CPC005_A549_24H_X2_B3_DUO52HI53LO:P02|CPC005_A549_24H_X3_B3_DUO52HI53LO:P02,233
CPC005_A549_24H:BRD-K88172511-310-03-8:10,CPC005_A549_24H:BRD-K88172511-310-03-8:10,BRD-K88172511,naltrexone,trt_cp,A549,10,µM,10 µM,24,h,24 h,CPC005_A549_24H_X1_B3_DUO52HI53LO:L22|CPC005_A549_24H_X2_B3_DUO52HI53LO:L22|CPC005_A549_24H_X3_B3_DUO52HI53LO:L22,233
CPC005_A549_24H:BRD-A81772229-001-01-6:10,CPC005_A549_24H:BRD-A81772229-001-01-6:10,BRD-A81772229,simvastatin,trt_cp,A549,10,µM,10 µM,24,h,24 h,CPC005_A549_24H_X1_B3_DUO52HI53LO:G18|CPC005_A549_24H_X2_B3_DUO52HI53LO:G18|CPC005_A549_24H_X3_B3_DUO52HI53LO:G18,233
CPC005_A549_24H:BRD-K04210847-001-01-1:10,CPC005_A549_24H:BRD-K04210847-001-01-1:10,BRD-K04210847,tamoxifen,trt_cp,A549,10,µM,10 µM,24,h,24 h,CPC005_A549_24H_X1_B3_DUO52HI53LO:H10|CPC005_A549_24H_X2_B3_DUO52HI53LO:H10|CPC005_A549_24H_X3_B3_DUO52HI53LO:H10,233
CPC005_A549_24H:BRD-A24514565-001-04-8:10,CPC005_A549_24H:BRD-A24514565-001-04-8:10,BRD-A24514565,warfarin,trt_cp,A549,10,µM,10 µM,24,h,24 h,CPC005_A549_24H_X1_B3_DUO52HI53LO:K03|CPC005_A549_24H_X2_B3_DUO52HI53LO:K03|CPC005_A549_24H_X3_B3_DUO52HI53LO:K03,233
CPC005_A549_24H:BRD-K55127134-300-05-4:10,CPC005_A549_24H:BRD-K55127134-300-05-4:10,BRD-K55127134,fluphenazine,trt_cp,A549,10,µM,10 µM,24,h,24 h,CPC005_A549_24H_X1_B3_DUO52HI53LO:O07|CPC005_A549_24H_X2_B3_DUO52HI53LO:O07|CPC005_A549_24H_X3_B3_DUO52HI53LO:O07,233
CPC005_A549_24H:BRD-K55127134-300-07-0:10,CPC005_A549_24H:BRD-K55127134-300-07-0:10,BRD-K55127134,fluphenazine,trt_cp,A549,10,µM,10 µM,24,h,24 h,CPC005_A549_24H_X1_B3_DUO52HI53LO:O23|CPC005_A549_24H_X2_B3_DUO52HI53LO:O23|CPC005_A549_24H_X3_B3_DUO52HI53LO:O23,233
CPC005_A549_24H:BRD-K81418486:10,CPC005_A549_24H:BRD-K81418486:10,BRD-K81418486,vorinostat,trt_cp,A549,10,µM,10 µM,24,h,24 h,CPC005_A549_24H_X1_B3_DUO52HI53LO:B04|CPC005_A549_24H_X2_B3_DUO52HI53LO:B04|CPC005_A549_24H_X3_B3_DUO52HI53LO:B04,233
