PubChem_CID,Compound Name,standardized_smiles,vDILIConcern
5311052,clocortolone,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,sider_inactive
21800,betamethasone,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,sider_inactive
5284569,hydrocodone,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,sider_inactive
23897,molindone,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2,sider_inactive
27400,pizotifen,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,sider_inactive
31264,paraldehyde,CC1OC(C)OC(C)O1,sider_inactive
32169,articaine,CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,sider_inactive
5311051,clobetasol,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl,sider_inactive
37392,halofantrine,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,sider_inactive
5311412,rimexolone,CCC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,sider_inactive
40326,permethrin,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,sider_inactive
40703,pinaverium,COc1cc(Br)c(C[N+]2(CCOCCC3CCC4CC3C4(C)C)CCOCC2)cc1OC,sider_inactive
40973,desogestrel,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,sider_inactive
41744,valrubicin,CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](OC2CC(NC(=O)C(F)(F)F)C(O)C(C)O2)C1)C(=O)c1c(OC)cccc1C3=O,sider_inactive
42395,Westcort,CCCCC(=O)O[C@]1(C(=O)CO)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,sider_inactive
44564,lodoxamide,N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1,sider_inactive
47471,butoconazole,Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1,sider_inactive
47641,naftifine,CN(C/C=C/c1ccccc1)Cc1cccc2ccccc12,sider_inactive
50294,nedocromil,CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12,sider_inactive
6714002,prednicarbate,CCOC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,sider_inactive
54158,mebrofenin,Cc1cc(C)c(NC(=O)CN(CC(=O)O)CC(=O)O)c(C)c1Br,sider_inactive
54786,treprostinil,CCCCC[C@@H](O)CC[C@@H]1[C@@H](O)C[C@H]2Cc3c(cccc3OCC(=O)O)C[C@@H]12,sider_inactive
444025,loteprednol,CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,sider_inactive
55331,moexiprilat,COc1cc2c(cc1OC)CN(C(=O)[C@H](C)N[C@@H](CCc1ccccc1)C(=O)O)[C@H](C(=O)O)C2,sider_inactive
59226,rotigotine,CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,sider_inactive
57697,pemirolast,Cc1cccn2c(=O)c(-c3nn[nH]n3)cnc12,sider_inactive
60164,adapalene,COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2,sider_inactive
60172,adefovir,Nc1ncnc2c1ncn2CCOCP(=O)(O)O,sider_inactive
60751,mTHPC,Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc(c(-c5cccc(O)c5)c5ccc2[nH]5)CC4)C=C3)c1,sider_inactive
60830,tiotropium,C[N+]1(C)C2CC(OC(=O)C(O)(c3cccs3)c3cccs3)CC1C1OC12,sider_inactive
60860,metaiodobenzylguanidine,N=C(N)NCc1cccc(I)c1,sider_inactive
135326,metaiodobenzylguanidine,N=C(N)NCc1cccc([123I])c1,sider_inactive
5281071,olopatadine,CN(C)CC/C=C1/c2ccccc2COc2ccc(CC(=O)O)cc21,sider_inactive
3033825,levosimendan,C[C@@H]1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1,sider_inactive
60936,tiludronate,O=P([O-])([O-])C(Sc1ccc(Cl)cc1)P(=O)(O)O,sider_inactive
5311101,fluticasone,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)SCF,sider_inactive
62965,beclomethasone,CCC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,sider_inactive
5463984,benazeprilat,O=C(O)CN1C(=O)[C@@H](N[C@@H](CCc2ccccc2)C(=O)O)CCc2ccccc21,sider_inactive
65863,sertaconazole,Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1,sider_inactive
68613,atosiban,CCOc1ccc(C[C@H]2NC(=O)CCSSC[C@@H](C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCN)C(=O)NCC([NH])=O)NC(=O)[C@H](CC([NH])=O)NC(=O)C([C@@H](C)O)NC(=O)[C@H]([C@@H](C)CC)NC2=O)cc1,sider_inactive
69512,malvidin,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2O)cc(OC)c1[O-],sider_inactive
71406,TPGS,Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)OCCO)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,sider_inactive
91488,fluocinolone,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](C[C@H](F)C4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,sider_inactive
5460037,dextran,O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO[C@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,sider_inactive
104849,rimonabant,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,sider_inactive
121749,ustekinumab,CC1(C)NC(=N)NC(=N)N1OCCCOc1cc(Cl)c(Cl)cc1Cl,sider_inactive
3086674,FP-CIT,COC(=O)[C@H]1[C@@H](c2ccc([123I])cc2)C[C@@H]2CC[C@H]1N2CCCF,sider_inactive
5282226,travoprost,CC(C)OC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)COc1cccc(C(F)(F)F)c1,sider_inactive
441335,mometasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl,sider_inactive
123809,Madopar,NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,sider_inactive
132999,ivabradine,COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@H]1Cc3cc(OC)c(OC)cc31)CC2,sider_inactive
3036505,ospemifene,OCCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,sider_inactive
151075,nepafenac,[NH]C(=O)Cc1cccc(C(=O)c2ccccc2)c1N,sider_inactive
157921,methyl,COC(=O)CCC(=O)CN,sider_inactive
158786,pegaptanib,COCCOC(=O)NCCCC[C@H](NC(=O)OCCOC)C(=O)NCCCCCOP(C)(=O)O,sider_inactive
6918193,MnDPDP,Cc1ncc(COP(=O)(O)O)c(CN(CCN(CC(=O)[O-])Cc2c(COP(=O)(O)O)cnc(C)c2O)CC(=O)[O-])c1[O-],sider_inactive
185457,S-benzoylmercaptoacetyltriglycine,O=C(O)CNC(=O)CNC(=O)CNC(=O)CSC(=O)c1ccccc1,sider_inactive
3003141,luliconazole,N#C/C(=C1/SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1,sider_inactive
216210,dabigatran,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,sider_inactive
450096,Gd-EOB-DTPA,CCOc1ccc(CC(CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O)cc1,sider_inactive
445226,18F-FDG,OC[C@H]1O[C@H](O)[C@H](F)[C@@H](O)[C@@H]1O,sider_inactive
450503,18F-FDG,OC[C@H]1O[C@H](O)[C@H]([18F])[C@@H](O)[C@@H]1O,sider_inactive
5281099,natamycin,C[C@@H]1C/C=C/C=C/C=C/C=C/[C@H](OC2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@H]3O[C@@H]3/C=C/C(=O)O1)C[C@H](O)[C@H]2C(=O)O,sider_inactive
455658,hemin,C=Cc1c(C)c2cc3[nH]c(cc4nc(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)O)C(CCC(=O)O)=C4C)c(C)c3C=C,sider_inactive
489181,efinaconazole,C=C1CCN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1,sider_inactive
517045,sodium,CC(=O)[O-],sider_inactive
3052762,prucalopride,COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1,sider_inactive
6509979,pimecrolimus,CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@H](Cl)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,sider_inactive
3086257,Photofrin,CCc1c(C)c2cc3nc(cc4nc(cc5[nH]c(cc1[nH]2)c(C)c5C(C)O)C(C)=C4CCC(=O)O)C(CCC(=O)O)=C3C,sider_inactive
5288169,2-hydroxysuccinaldehyde,O=CC[C@@H](O)C=O,sider_inactive
5311000,alclometasone,C[C@@H]1C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl,sider_inactive
5277135,elvitegravir,COc1cc2c(cc1Cc1cccc(Cl)c1F)c(=O)c(C(=O)O)cn2[C@H](CO)C(C)C,sider_inactive
5310993,acipimox,Cc1cnc(C(=O)O)c[n+]1[O-],sider_inactive
5311167,halobetasol,C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl,sider_inactive
5360237,Paroven,CC1OC(OCC2OC(Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,sider_inactive
9916860,gadobutrol,O=C(O)CN1CCN(CC(=O)O)CCN(C(CO)C(O)CO)CCN(CC(=O)O)CC1,sider_inactive
6433082,hexaminolevulinate,CCCCCCOC(=O)CCC(=O)CN,sider_inactive
9868491,tafluprost,CC(C)OC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/C(F)(F)COc1ccccc1,sider_inactive
6918554,indacaterol,CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2,sider_inactive
6918313,vilazodone,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C([NH])=O)cc5c4)CC3)c2c1,sider_inactive
6918670,PEP005,C/C=C(/C)C(=O)O[C@H]1C(C)=C[C@]23C(=O)[C@@H](C=C(CO)[C@@H](O)[C@]12O)[C@H]1[C@@H](C[C@H]3C)C1(C)C,sider_inactive
11504294,olodaterol,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1,sider_inactive
9815560,trans,O=C(O)C1CC(C2CCCCC2)CN1,sider_inactive
9854489,fluticasone,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)SCF,sider_inactive
9871419,ticagrelor,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,sider_inactive
11561674,apremilast,CCOc1cc([C@@H](CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC,sider_inactive
9924495,perampanel,N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O,sider_inactive
9930048,vernakalant,COc1ccc(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)cc1OC,sider_inactive
9966051,Lu,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,sider_inactive
10077129,vorapaxar,CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ccc(-c2cccc(F)c2)cn1,sider_inactive
10096344,linagliptin,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,sider_inactive
15950376,18F-flutemetamol,CNc1ccc(-c2nc3ccc(O)cc3s2)cc1[18F],sider_inactive
10178705,besifloxacin,N[C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,sider_inactive
11658859,lorcaserin,C[C@H]1CNCCc2ccc(Cl)cc21,sider_inactive
11001318,tafamidis,O=C(O)c1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1,sider_inactive
11467166,aclidinium,O=C(OC1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1,sider_inactive
11304743,riociguat,COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N,sider_inactive
11501341,florbetaben,CNc1ccc(/C=C/c2ccc(OCCOCCOCC[18F])cc2)cc1,sider_inactive
11519069,umeclidinium,OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2,sider_inactive
23652731,eliglustat,CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@H](O)c1ccc2c(c1)OCCO2,sider_inactive
11949646,empagliflozin,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,sider_inactive
13559281,ulipristal,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,sider_inactive
15951529,MDV3100,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,sider_inactive
24821094,PCI-32765,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,sider_inactive
19371515,alcaftadine,CN1CCC(=C2c3ccccc3CCn3c(C=O)cnc32)CC1,sider_inactive
24812758,canagliflozin,Cc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(-c2ccc(F)cc2)s1,sider_inactive
24822371,florbetapir,CNc1ccc(/C=C/c2ccc(OCCOCCOCC[18F])nc2)cc1,sider_inactive
57396865,florbetapir,CNc1ccc(/C=C/c2ccc(OCCOCCOCCF)nc2)cc1,sider_inactive
24838347,glucagon,O=C(O)[C@H]1OC=C[C@@H](O)[C@@H]1O,sider_inactive
24846132,hetastarch,COC1C(CO)OC(OCC2OC(OC3C(CO)OC(C)C(O)C3O)C(O)C(O)C2OC2OC(CO)C(OC)C(O)C2OCCO)C(O)C1O,sider_inactive
24965990,suvorexant,Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CC[C@H]2C)c1,sider_inactive
54675779,oxytetracycline,CN(C)[C@@H]1C(=O)C(C([NH])=O)C(=O)[C@@]2(O)C(=O)C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,sider_inactive
53477714,heparin,CO[C@@H]1O[C@@H](COS(=O)(=O)O)[C@H](O[C@@H]2O[C@H](C(=O)O)[C@H](OC)[C@@H](O)[C@@H]2OS(=O)(=O)O)[C@@H](O)[C@@H]1NOS(=O)(=O)O,sider_inactive
53627505,hydroxypropyl,[CH2]CC=O,sider_inactive
