,PubChem_CID,Compound Name,standardized_smiles,MW,vDILIConcern
707,4409,nabumetone,COc1ccc2cc(CCC(C)=O)ccc2c1,228.115029752,Ambiguous DILI-concern
708,4421,nalidixic acid,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,232.084792244,Ambiguous DILI-concern
709,5360515,naltrexone,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,341.162708216,Ambiguous DILI-concern
710,644241,nilotinib,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,529.1837929840001,Ambiguous DILI-concern
711,5280972,oxytetracycline,CN(C)[C@@H]1C(=O)C(C(N)=O)C(=O)[C@@]2(O)C(=O)C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,460.1481803479999,Ambiguous DILI-concern
712,4737,pentobarbital,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,226.131742436,Ambiguous DILI-concern
713,43672,piperacillin,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H](C(=O)O)C(C)(C)S[C@H]23)c2ccccc2)C(=O)C1=O,517.1631192039998,Ambiguous DILI-concern
714,5282451,pitavastatin,O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,421.16893646799997,Ambiguous DILI-concern
715,147912,posaconazole,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,700.329708264,Ambiguous DILI-concern
716,148121,pralatrexate,C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,477.1760668359999,Ambiguous DILI-concern
717,4891,praziquantel,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,312.183778008,Ambiguous DILI-concern
718,4946,propranolol,CC(C)NCC(O)COc1cccc2ccccc12,259.157228912,Ambiguous DILI-concern
719,6323497,rifapentine,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=O)/C(=C/NN2CCN(C3CCCC3)CC2)C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,876.4520734880002,Ambiguous DILI-concern
720,129228,rufinamide,NC(=O)c1cn(Cc2c(F)cccc2F)nn1,238.066617316,Ambiguous DILI-concern
721,31143,secobarbital,C=CCC1([C@H](C)CCC)C(=O)NC(=O)NC1=O,238.131742436,Ambiguous DILI-concern
722,29327,streptozocin,CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,265.09099982000004,Ambiguous DILI-concern
723,159269,telbivudine,Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,242.090271548,Ambiguous DILI-concern
724,5391,temazepam,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,300.066555336,Ambiguous DILI-concern
725,941651,thiothixene,CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,443.170119168,Ambiguous DILI-concern
726,54686904,tigecycline,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)C(=O)[C@@]3(O)C(=O)C1C2=O,585.2798632079999,Ambiguous DILI-concern
727,5483,tiopronin,CC(S)C(=O)NCC(=O)O,163.030314148,Ambiguous DILI-concern
728,41781,torasemide,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,348.1256115,Ambiguous DILI-concern
729,3005573,toremifene,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,405.185942196,Ambiguous DILI-concern
730,444795,tretinoin,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,300.208930136,Ambiguous DILI-concern
731,5566,trifluoperazine,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,407.164303428,Ambiguous DILI-concern
732,5576,trimethadione,CN1C(=O)OC(C)(C)C1=O,143.058243148,Ambiguous DILI-concern
733,5583,trimetrexate,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,369.18008959599996,Ambiguous DILI-concern
734,31401,ursodeoxycholic acid,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,392.29265976,Ambiguous DILI-concern
735,4775,4-phenylbutyric acid,O=C(O)CCCc1ccccc1,164.083729624,Ambiguous DILI-concern
736,2123,altretamine,CN(C)c1nc(N(C)C)nc(N(C)C)n1,210.15929457599998,Ambiguous DILI-concern
737,197712,ambrisentan,COC(c1ccccc1)(c1ccccc1)C(Oc1nc(C)cc(C)n1)C(=O)O,378.157957184,Ambiguous DILI-concern
738,2170,amoxapine,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,313.09818981199993,Ambiguous DILI-concern
739,3698,amrinone,Nc1cc(-c2ccncc2)c[nH]c1=O,187.074561908,Ambiguous DILI-concern
740,151165,aprepitant,C[C@@H](O[C@@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,534.150188072,Ambiguous DILI-concern
741,60795,aripiprazole,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,447.14803246400004,Ambiguous DILI-concern
742,5362041,aztreonam,C[C@H]1[C@H](NC(=O)/C(=N/OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,435.051854504,Ambiguous DILI-concern
743,6335412,balsalazide,O=C(O)CCNC(=O)c1ccc(N/N=C2/C=CC(=O)C(C(=O)O)=C2)cc1,357.0960852,Ambiguous DILI-concern
744,2369,betaxolol,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,307.214743788,Ambiguous DILI-concern
745,2405,bisoprolol,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,325.225308472,Ambiguous DILI-concern
746,2477,buspirone,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,385.24777523200004,Ambiguous DILI-concern
747,2479,butabarbital,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,212.116092372,Ambiguous DILI-concern
748,9571074,cefditoren,CO/N=C(\C(=O)NC1C(=O)N2C(C(=O)O)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1,506.05008067600005,Ambiguous DILI-concern
749,54362,cefixime,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)C(=NOCC(=O)O)c3csc(N)n3)[C@H]2SC1,453.04128982000003,Ambiguous DILI-concern
750,50614,cefotetan,CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,575.0021445040002,Ambiguous DILI-concern
751,6335986,cefpodoxime,COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,427.0620252640001,Ambiguous DILI-concern
752,5282241,ceftibuten,Nc1nc(/C(=C/CC(=O)O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=CCS[C@H]23)cs1,410.035476168,Ambiguous DILI-concern
753,6533629,ceftizoxime,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1,383.0358105160001,Ambiguous DILI-concern
754,38103,cephradine,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,349.1096270880001,Ambiguous DILI-concern
755,83898,cevimeline,C[C@@H]1O[C@@]2(CS1)CN1CCC2CC1,199.103085164,Ambiguous DILI-concern
756,2732,chlorthalidone,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,338.012805512,Ambiguous DILI-concern
757,3086319,cholestyramine,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)NCCS(=O)(=O)O,425.06998603999995,Ambiguous DILI-concern
758,60613,cidofovir,Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1,279.06202179800005,Ambiguous DILI-concern
759,2754,cilostazol,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,369.21647510400004,Ambiguous DILI-concern
760,2803,clonidine,Clc1cccc(Cl)c1NC1=NCCN1,229.01735264799999,Ambiguous DILI-concern
761,6167,colchicine,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,399.16818752,Ambiguous DILI-concern
762,6058,cysteamine,NCCS,77.029920224,Ambiguous DILI-concern
763,451668,decitabine,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,228.085854864,Ambiguous DILI-concern
764,5625,delavirdine,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,456.194359756,Ambiguous DILI-concern
765,2995,desipramine,CNCCCN1c2ccccc2CCc2ccccc21,266.178298704,Ambiguous DILI-concern
766,5743,dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,392.19990224799994,Ambiguous DILI-concern
767,68602,dexmedetomidine,Cc1cccc(C(C)c2cnc[nH]2)c1C,200.131348512,Ambiguous DILI-concern
768,71384,dexrazoxane,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,268.117154992,Ambiguous DILI-concern
769,3016,diazepam,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,284.07164071600005,Ambiguous DILI-concern
770,60654,dolasetron,O=C(OC1CC2CC3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,324.1473925,Ambiguous DILI-concern
771,73303,doripenem,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)[C@H](C)[C@H]12,420.11372648799994,Ambiguous DILI-concern
772,3157,doxazosin,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,451.1855689,Ambiguous DILI-concern
773,5281107,doxercalciferol,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)/C=C/[C@H](C)C(C)C)C[C@@H](O)C[C@@H]1O,412.3341306479999,Ambiguous DILI-concern
774,77993,eletriptan,CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,382.17149907199996,Ambiguous DILI-concern
775,5462501,enalaprilat,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,348.16852186799997,Ambiguous DILI-concern
776,150310,eplerenone,COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23OC2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)C13,414.20423867999995,Ambiguous DILI-concern
777,5280427,epoprostenol,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@@H]2OC(=CCCCC(=O)O)C[C@@H]21,352.2249741239999,Ambiguous DILI-concern
778,60879,eprosartan,CCCCc1ncc(C=C(Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,424.14567824799997,Ambiguous DILI-concern
779,5284555,estropipate,C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O,350.118794804,Ambiguous DILI-concern
780,969472,eszopiclone,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,388.10506608400004,Ambiguous DILI-concern
781,3278,ethacrynic acid,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,302.011264224,Ambiguous DILI-concern
782,6442177,everolimus,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,957.581356336,Ambiguous DILI-concern
783,3324,famciclovir,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,321.143704088,Ambiguous DILI-concern
784,3404,fluvoxamine,COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1,318.155512572,Ambiguous DILI-concern
785,5270819,fosaprepitant,Clc1ccc(-c2nnc(Nc3ccc(Br)cc3)s2)cc1,364.93890806800005,Ambiguous DILI-concern
786,3415,foscarnet,O=C(O)P(=O)(O)O,125.971809826,Ambiguous DILI-concern
787,104741,fulvestrant,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,606.316607464,Ambiguous DILI-concern
788,3440,furosemide,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,330.00772013200003,Ambiguous DILI-concern
789,60754,gadodiamide,CNC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)NC)CC(=O)O)CC(=O)O,419.20161288799994,Ambiguous DILI-concern
790,9651,galantamine,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,287.152143532,Ambiguous DILI-concern
791,3454,ganciclovir,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,255.096753896,Ambiguous DILI-concern
792,3510,granisetron,CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2,312.195011388,Ambiguous DILI-concern
793,3519,guanfacine,NC(N)=NC(=O)Cc1c(Cl)cccc1Cl,245.012267268,Ambiguous DILI-concern
794,3520,guanidine,N=C(N)N,59.04834715999999,Ambiguous DILI-concern
795,52919,haloperidol decanoate,CCCCCCCCCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,529.275900072,Ambiguous DILI-concern
796,3647,hydroflumethiazide,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,330.990832396,Ambiguous DILI-concern
797,5284570,hydromorphone,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,285.136493468,Ambiguous DILI-concern
798,71360,iloperidone,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,426.195485564,Ambiguous DILI-concern
799,3702,indapamide,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,365.060090052,Ambiguous DILI-concern
800,27661,isorbide mononitrate,O=[N+]([O-])O[C@@H]1CO[C@@H]2[C@@H](O)CO[C@H]12,191.042987008,Ambiguous DILI-concern
801,6445540,ixabepilone,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1,506.28144344399993,Ambiguous DILI-concern
802,5961,l-glutamine,NC(=O)CC[C@H](N)C(=O)O,146.06914218,Ambiguous DILI-concern
803,11597698,lisdexamfetamine,C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN,263.19976242,Ambiguous DILI-concern
804,3948,lomefloxacin,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,351.139447908,Ambiguous DILI-concern
805,3964,loxapine,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,327.113839876,Ambiguous DILI-concern
806,4011,maprotiline,CNCCCC12CCC(c3ccccc31)c1ccccc12,277.183049736,Ambiguous DILI-concern
807,16078,marinol,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,314.2245802,Ambiguous DILI-concern
808,10631,medroxyprogesterone,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,344.23514488399996,Ambiguous DILI-concern
809,19090,megestrol,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,342.21949481999997,Ambiguous DILI-concern
810,4060,mephenytoin,CCC1(c2ccccc2)NC(=O)N(C)C1=O,218.105527688,Ambiguous DILI-concern
811,598,mesna,O=S(=O)(O)CCS,141.975836052,Ambiguous DILI-concern
812,4078,mesoridazine,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,386.14865545199996,Ambiguous DILI-concern
813,4095,methadone,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,309.209264484,Ambiguous DILI-concern
814,4107,methocarbamol,COc1ccccc1OCC(O)COC(N)=O,241.09502258,Ambiguous DILI-concern
815,9034,methohexital,C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O,262.131742436,Ambiguous DILI-concern
816,4121,methyclothiazide,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,358.956803192,Ambiguous DILI-concern
817,4170,metolazone,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,365.060090052,Ambiguous DILI-concern
818,4197,milrinone,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,211.074561908,Ambiguous DILI-concern
819,5282381,misoprostol,CCCCC(C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC,382.2719243159999,Ambiguous DILI-concern
820,91270,moexipril,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O,498.2366014279999,Ambiguous DILI-concern
821,34633,moricizine,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,427.15657727999996,Ambiguous DILI-concern
822,446541,mycophenolic acid,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,320.12598835999995,Ambiguous DILI-concern
823,39147,nadolol,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,309.194008344,Ambiguous DILI-concern
824,5284594,nalmefene hydrochloride,C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,339.18344366,Ambiguous DILI-concern
825,4440,naratriptan,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,335.16674804,Ambiguous DILI-concern
826,60026,nateglinide,CC(C)C1CCC(C(=O)N[C@@H](Cc2ccccc2)C(=O)O)CC1,317.199093724,Ambiguous DILI-concern
827,71301,nebivolol,OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,405.17516472,Ambiguous DILI-concern
828,4474,nicardipine,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,479.205635648,Ambiguous DILI-concern
829,4497,nimodipine,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,418.174001172,Ambiguous DILI-concern
830,4499,nisoldipine,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],388.16343648799995,Ambiguous DILI-concern
831,115355,nitisinone,O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],329.05110707999995,Ambiguous DILI-concern
832,6230,norethindrone,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,298.193280072,Ambiguous DILI-concern
833,130881,olmesartan,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,558.2226826800002,Ambiguous DILI-concern
834,65028,oseltamivir,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,312.204907376,Ambiguous DILI-concern
835,4616,oxazepam,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,286.050905272,Ambiguous DILI-concern
836,148211,palonosetron,O=C1c2cccc3c2[C@@H](CCC3)CN1[C@@H]1CN2CCC1CC2,296.18886338799996,Ambiguous DILI-concern
837,4674,pamidronate,NCCC(O)(P(=O)(O)O)P(=O)(O)O,235.001074952,Ambiguous DILI-concern
838,5281104,paricalcitol,C[C@@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)CCC[C@@]21C)C(C)(C)O,416.32904526799996,Ambiguous DILI-concern
839,60843,pemetrexed,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,427.14918339199994,Ambiguous DILI-concern
840,37720,pentosan polysulfate,O=S(=O)(O)O[C@H]1[C@H](O)CO[C@@H](O[C@@H]2CO[C@@H](O)[C@H](OS(=O)(=O)O)[C@H]2OS(=O)(=O)O)[C@@H]1OS(=O)(=O)O,601.922341596,Ambiguous DILI-concern
841,4740,pentoxifylline,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,278.13789043599996,Ambiguous DILI-concern
842,47811,pergolide,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,314.18166983199995,Ambiguous DILI-concern
843,107807,perindopril,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,368.23112212399997,Ambiguous DILI-concern
844,5910,pilocarpine,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,208.121177752,Ambiguous DILI-concern
845,4870,polythiazide,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,438.97088123599997,Ambiguous DILI-concern
846,5353894,pralidoxime,CN1C=CC=C/C1=C\N=O,136.063662876,Ambiguous DILI-concern
847,59868,pramipexole,CCCN[C@@H]1CCc2nc(N)sc2C1,211.11431854399999,Ambiguous DILI-concern
848,4893,prazosin,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,383.15935415200005,Ambiguous DILI-concern
849,4911,probenecid,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,285.10347908800003,Ambiguous DILI-concern
850,3052776,rasagiline,C#CCN[C@@H]1CCc2ccccc21,171.104799416,Ambiguous DILI-concern
851,37542,ribavirin,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,244.080769484,Ambiguous DILI-concern
852,6436173,rifaximin,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,785.3523594520001,Ambiguous DILI-concern
853,5245,risedronate,O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O,283.001074952,Ambiguous DILI-concern
854,135113,sacrosidase,CC1Oc2ccc(C(C)(C)C)cc2O1,192.115029752,Ambiguous DILI-concern
855,5312125,silodosin,C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F,495.2344911639999,Ambiguous DILI-concern
856,216457,solifenacin,O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,362.199428072,Ambiguous DILI-concern
857,5253,sotalol,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,272.1194635,Ambiguous DILI-concern
858,15541,spectinomycin,CN[C@H]1[C@@H](O)[C@@H](NC)[C@H](O)[C@H]2O[C@@H]3O[C@H](C)CC(=O)[C@]3(O)O[C@H]12,332.1583511079999,Ambiguous DILI-concern
859,5358,sumatriptan,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,295.135447912,Ambiguous DILI-concern
860,110635,tadalafil,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,389.13755608799994,Ambiguous DILI-concern
861,5487301,tegaserod,CCCCCN=C(N)NN/C=C1\C=Nc2ccc(CO)cc21,301.190260356,Ambiguous DILI-concern
862,6018,tetrabenazine,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,317.199093724,Ambiguous DILI-concern
863,60648,tiagabine,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C,375.13267104,Ambiguous DILI-concern
864,33624,timolol,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,316.156911628,Ambiguous DILI-concern
865,5505,tolbutamide,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,270.103813436,Ambiguous DILI-concern
866,33741,tramadol,COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1,263.18852904,Ambiguous DILI-concern
867,5556,triazolam,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,342.043901744,Ambiguous DILI-concern
868,5577,trimethobenzamide,COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC,388.19982199599997,Ambiguous DILI-concern
869,5584,trimipramine,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,294.209598832,Ambiguous DILI-concern
870,64147,valganciclovir,CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c(=O)[nH]c(N)nc21,354.1651678040001,Ambiguous DILI-concern
871,110634,vardenafil,CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12,488.22057450400007,Ambiguous DILI-concern
872,5362420,verteporfin,C=Cc1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)O)c(CCC(=O)OC)c4C)[C@@]1(C)C3=CC=C(C(=O)OC)[C@H]1C(=O)OC,718.300264304,Ambiguous DILI-concern
873,5665,vigabatrin,C=CC(N)CCC(=O)O,129.078978592,Ambiguous DILI-concern
874,60780,vinorelbine,CCC1=CC2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,778.3941646879999,Ambiguous DILI-concern
875,441240,zolmitriptan,CN(C)CCc1c[nH]c2ccc(C[C@@H]3COC(=O)N3)cc12,287.163376912,Ambiguous DILI-concern
876,5732,zolpidem,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,307.168462292,Ambiguous DILI-concern
877,119,gamma-aminobutyric,NCCCC(=O)O,103.063328528,sider_inactive
